,date,id,center_x,center_y,a,b,angle,omega
78,33,7,59.08670652095917,19.765371629333362,0.547210693359375,0.350189208984375,0.7251161637852194,7.350568240617431e-06
79,34,1,53.07224028157645,15.192640747372005,0.7340240478515625,0.70037841796875,0.6010376536527912,-5.463746156062809e-06
80,34,2,56.694656265824904,14.79964526267694,0.40960693359375,0.540985107421875,2.5748637358578716,4.371482151785037e-06
81,34,7,59.121043209717946,19.801715355046003,0.67315673828125,0.36083984375,0.750750199143736,6.538218874243683e-06
82,35,1,53.031035986885776,15.127575448540213,0.7265777587890625,0.68060302734375,0.7639216072550792,-5.522272285852092e-06
83,35,2,56.56791464287134,14.82006484911909,0.5557861328125,0.7570114135742188,2.3691257254245928,4.079403041295217e-06
84,36,1,53.04343455850821,15.1175439303871,0.6390533447265625,0.7318801879882812,2.675087283458487,-5.734175135314616e-06
85,36,2,56.52246591619173,14.913454771852718,0.5744590759277344,0.5832672119140625,2.3579710096983755,4.0558650017315535e-06
86,36,7,59.0064313660535,19.757945852964905,0.6019287109375,0.3248138427734375,0.7790579889818088,7.374121610632804e-06
87,37,1,52.97505457090995,15.001328197686872,0.708343505859375,0.76763916015625,2.7435782592368425,-6.046424750558283e-06
88,37,2,56.44810821226823,15.019947863340274,0.6263351440429688,0.5663681030273438,-0.12302287317414358,4.118626821984996e-06
89,37,4,60.4679150682609,21.497931084740827,0.5791015625,0.45428466796875,-0.6025072102425187,3.4843303983907483e-06
90,38,1,52.92658327908664,14.986096274393324,0.76416015625,0.9175105094909668,2.6513736943901334,-5.915056642278995e-06
91,38,2,56.38556892667644,15.124545930875675,0.59210205078125,0.4292449951171875,-0.19065145094543512,4.4803392073572105e-06
92,39,2,56.26418158879612,15.184664149520735,0.83197021484375,0.61370849609375,0.18930705378296947,3.6581924210139006e-06
93,40,1,52.799952987463364,14.795418245256748,0.473236083984375,0.7258453369140625,2.4596204191769657,-8.170573255369338e-06
94,40,2,56.002327751383966,15.206646148313974,0.636199951171875,0.381561279296875,0.10254716953708608,3.5235036750934355e-06
95,41,2,56.100462390850005,15.331787810160888,0.7412118911743164,0.48583984375,0.19252663552947438,3.8471721928073724e-06
96,42,2,55.925007856100514,15.347181322506964,0.69964599609375,0.424468994140625,0.3046264592548996,4.072460730012109e-06
97,43,2,55.81619124943153,15.248921796057298,0.6152305603027344,0.40338134765625,0.5487848308371015,4.126842915150642e-06
98,43,8,59.5391828849136,17.859371740552135,0.3807830810546875,0.6223831176757812,2.9033857684110407,4.126311621541518e-06
99,43,9,60.30042371124272,19.75678017575615,0.59698486328125,0.8101043701171875,2.985010566268704,-3.1440086567110523e-06
100,44,9,60.274601120156106,19.852492435673263,0.55084228515625,0.82000732421875,3.1060672251312376,-3.13932550193257e-06
101,46,8,59.33890549104966,17.607875363257424,0.482025146484375,0.3974761962890625,0.691460911005621,4.253654721421361e-06
102,46,9,60.11413800136351,19.892044316076746,0.3304176330566406,0.746978759765625,3.0733790303752917,-3.1814898190896025e-06
103,47,8,59.33582704529342,17.711666290009934,0.61993408203125,0.3622894287109375,0.324438646522123,5.52752794871915e-06
104,48,2,55.57737030984695,15.391213805212319,0.42938232421875,0.6412315368652344,2.4134855686671286,3.6153812498338114e-06
105,48,8,59.29360813421746,17.78497012096741,0.513641357421875,0.21031951904296875,0.13766377568029478,7.489645802541886e-06
106,49,8,59.252687989115415,17.89235572611657,0.518463134765625,0.726165771484375,2.4355067132572743,5.074945918813206e-06
107,50,8,59.147720015235315,17.704519173305087,0.6360931396484375,0.360107421875,0.47801576192935574,5.57033348810321e-06
108,50,2,55.448364369278785,15.4392468733067,0.429931640625,0.541412353515625,2.555769553246122,3.5751158613682816e-06
109,51,8,58.975725879143056,17.600095273329938,0.46551513671875,0.360382080078125,0.4111969621927967,6.0608211880290615e-06
110,51,9,59.49666798928576,19.242334430265117,0.91790771484375,0.47667694091796875,0.42423769695458413,-3.4054032314931168e-06
111,52,8,59.00155894190293,17.70792999866197,0.4836444854736328,0.32456207275390625,0.35905240641506875,6.093892576830893e-06
112,52,9,59.33699264223926,19.105261171184132,0.71661376953125,0.3590087890625,0.11444886898129673,-3.848974120156206e-06
113,53,9,59.51086330589059,19.16304457620735,0.7154464721679688,0.43476104736328125,0.1114985780709296,-4.217751995034907e-06
114,54,8,58.80989686830499,17.590315547851308,0.573822021484375,0.3903656005859375,0.2547421052253475,4.593605415928716e-06
115,54,9,59.47319943327899,19.160180733611817,0.7019500732421875,0.439422607421875,0.16000469578142737,-4.711701501635228e-06
116,55,9,59.479408812592325,19.076008482472343,0.70721435546875,0.4935760498046875,0.12888630623550823,-4.466509584868256e-06
117,55,11,57.57700981971332,14.756763095956897,0.6961374282836914,0.5364837646484375,0.7446743428003293,-3.0209810660439586e-06
118,56,9,59.514502262929916,19.32015157642373,0.977081298828125,0.6465301513671875,0.5870543014424783,-5.142585082369851e-06
119,57,8,59.27753283784997,19.143780925222373,0.9815673828125,0.6169700622558594,0.3929378403614134,-4.328791147166526e-06
120,57,11,57.520103331705,14.906566160297949,0.599273681640625,0.5425796508789062,0.603188544970743,-3.539051027265475e-06
121,58,8,59.56208942879654,19.129459086202417,0.853851318359375,0.6153717041015625,0.044268876037863204,-4.495469826468432e-06
122,58,11,57.52862218903472,14.969768887014183,0.57940673828125,0.8067893981933594,2.5416998089213108,-3.7278071833117717e-06
123,59,8,59.50913770900698,19.090980387906615,0.84368896484375,0.6358335018157959,-0.17252175917347246,-4.192135519916189e-06
124,59,11,57.51951497144366,14.76563906610064,0.7250823974609375,0.774932861328125,2.6540076613117662,-3.431193820925477e-06
125,60,8,59.064647257947364,19.051718714267093,0.9952545166015625,0.5941543579101562,0.48749592021005983,-4.136964932434793e-06
126,60,11,57.40783195201842,14.804325265728222,0.7664260864257812,0.8885507583618164,2.768599805688299,-3.597122358563399e-06
127,61,8,59.199857851682715,19.20487646625015,0.678680419921875,0.5727996826171875,0.19367087610372363,-4.411770077253367e-06
128,61,11,57.12991897522616,14.770569317753592,0.8115234375,0.9636077880859375,3.0443694421351672,-3.6478368718443433e-06
129,62,8,59.16539668368743,19.205595389635924,0.8979511260986328,0.73974609375,0.19955645140121853,-4.294798218197913e-06
130,62,11,57.152146858908175,15.26129149226394,0.5289268493652344,0.7110061645507812,-3.119826079754194,-4.279856930040858e-06
131,63,8,59.10251153508659,19.03518752227315,0.54779052734375,0.478607177734375,-0.08500077019101536,-5.367220002665572e-06
132,63,11,57.30882851454538,14.932947157642115,0.71966552734375,0.8987274169921875,-2.824458347727441,-3.7561951175160422e-06
133,64,8,59.25269821708943,19.01755153152545,0.708465576171875,0.625885009765625,0.3904039058617544,-4.6775842839594255e-06
134,64,11,56.99656936276989,15.029758378039258,0.6624603271484375,0.9016685485839844,-3.1099774972857426,-3.708092331548931e-06
135,65,8,59.06731585101589,19.02663928213201,0.63623046875,0.675537109375,2.376964509463647,-4.467094783010469e-06
136,65,11,56.97325903088031,15.008823102826492,0.8542098999023438,1.11358642578125,-2.9463141665299477,-3.589906460993323e-06
137,66,8,59.19237284506332,18.80999977514304,0.4791717529296875,0.56292724609375,2.9568928923877977,-4.403518727724713e-06
138,66,11,56.973647697257604,14.89454192697758,0.75408935546875,0.95050048828125,-3.0110429869948163,-3.6718663864364064e-06
139,67,8,59.21172414749841,18.87527973517847,0.60845947265625,0.651824951171875,2.7448981162163215,-4.415775040879286e-06
140,67,11,56.96949672103208,14.901900936945868,0.81976318359375,1.1011199951171875,-2.9834272476595016,-3.4900226808850166e-06
141,68,8,59.13869962459579,18.862216887959267,0.47666168212890625,0.56329345703125,2.6165322454244127,-4.897069902015061e-06
142,68,11,56.930318017285494,14.823717067326445,0.6169281005859375,0.8393707275390625,-3.026192517512628,-3.7910895076575815e-06
143,69,8,59.263747182461664,18.870539349442833,0.61199951171875,0.6853313446044922,3.135165918094926,-4.555378798875228e-06
144,69,11,56.93227659268885,14.824036259914275,0.7729339599609375,0.9952926635742188,-3.091383998768278,-3.4548252907669002e-06
145,70,8,58.99061033075914,18.80613538137264,0.7276630401611328,0.5360603332519531,0.7309144545385708,-4.196389074685871e-06
146,70,11,56.886629709480204,14.866562361970615,0.7850332260131836,1.046875,-3.05044547816066,-3.4757569226369028e-06
147,71,11,56.82882748888927,14.791297745246107,0.79833984375,1.0939865112304688,3.126393075552434,-3.3420839371464145e-06
148,72,8,59.028855960467965,18.75336365057934,0.53253173828125,0.6202926635742188,2.6257544477380375,-4.229342378399785e-06
149,72,11,56.72507333807007,14.937638125950544,0.7667236328125,1.0949783325195312,-3.039066766582406,-3.3612234504486177e-06
150,72,14,54.04516076960697,14.448562128826229,0.6443519592285156,1.1257247924804688,-2.91537921546693,3.4507367386455017e-06
151,73,11,56.607186979057964,14.736348266470449,0.760009765625,1.0829448699951172,-3.1117277874037397,-3.294727661568611e-06
152,73,14,53.99417730508216,14.544456749048436,0.63604736328125,1.11859130859375,-2.805093800204246,2.9569865744196024e-06
153,74,8,59.05048572898774,18.696230239913216,0.422027587890625,0.5910110473632812,2.668386601394643,-4.945541139459905e-06
154,74,11,56.74291924346749,14.774965754508422,0.7247238159179688,1.097442626953125,-3.124400911852867,-3.1392850777235564e-06
155,74,14,53.94647720417349,14.710786445624597,0.73468017578125,1.199676513671875,-2.8831623800259307,2.8565806237025584e-06
156,74,15,58.19552188508396,14.274844373356736,0.2684288024902344,0.4361419677734375,-3.047291795586275,5.735855509993618e-06
157,75,11,56.624000038488795,14.554733654517563,0.765899658203125,1.0253868103027344,-3.0744268139639495,-3.4002832610195512e-06
158,75,14,53.943953779904014,14.970438279512509,0.56842041015625,1.22149658203125,-2.8822453564954023,2.906230249310346e-06
159,76,11,56.6738813232578,14.83747391258981,0.695892333984375,1.065460205078125,3.1087686381024087,-3.033903793451763e-06
160,76,14,53.774203324022636,14.738150277464106,0.74224853515625,1.2824859619140625,-2.8108321549330406,2.8637936092729153e-06
161,77,11,56.577553685357294,14.748893901354524,0.565765380859375,0.88214111328125,3.1359390289154203,-3.103194647399691e-06
162,77,14,53.950322280132426,14.72842344801021,0.5770263671875,1.084686279296875,-2.8483907674967788,2.8511774013756206e-06
163,78,11,56.60544283898102,14.73610969178056,0.5811004638671875,0.975006103515625,3.0290688786589874,-3.124762427457644e-06
164,79,11,56.46899679803059,14.341965229812764,0.67364501953125,0.767303466796875,3.0109797674086964,-3.773932865122105e-06
165,79,14,53.924283091177585,15.006723242830414,0.6564350128173828,1.11492919921875,-2.8950820677539606,2.983943365441276e-06
166,80,14,53.79097126602172,15.325568661812545,0.639007568359375,0.873077392578125,-2.9513891075928647,3.188650685267307e-06
167,80,15,58.215757508125684,14.421795416206205,0.377288818359375,0.737060546875,-2.9532187436148845,4.313408289138432e-06
168,81,11,56.44662065466443,14.361042545858247,0.64495849609375,0.7866058349609375,2.930708017797259,-3.552823810567117e-06
169,81,14,53.756820430113734,15.189534841898107,0.7275543212890625,1.084136962890625,-2.885968809807972,2.9696048295308804e-06
170,82,8,58.935352254374095,18.788170804685464,0.74139404296875,0.440887451171875,0.539676720658664,-4.3069492709480836e-06
171,82,15,58.136609695701075,14.123370698963797,0.5399703979492188,0.618927001953125,-2.7232952232703207,3.775929846393424e-06
172,82,16,59.81065111002389,17.931011568030613,0.91070556640625,0.35162353515625,0.5297140651568448,4.647218822355074e-06
173,83,16,59.796192291282125,17.89301540798833,0.6998291015625,0.29766845703125,0.5976902172586933,4.761515279622353e-06
174,83,8,58.903721773073904,18.833556129837362,0.91717529296875,0.59783935546875,0.5130291816460417,-3.836743248222682e-06
175,83,15,58.140275959616076,14.120412284894428,0.6367111206054688,0.70684814453125,-2.687669589633735,3.4296889004678615e-06
176,84,16,59.883461435312576,17.82590342778363,0.72393798828125,0.4383544921875,0.7490224602417513,4.848749004012725e-06
177,84,8,58.560444574023116,18.738028593069505,0.89862060546875,0.4734821319580078,0.5889070909940033,-4.070136999220452e-06
178,84,14,53.5598753715608,15.261600059156097,0.703094482421875,0.7954177856445312,2.7906507780614946,3.0301590193084347e-06
179,84,15,58.21198551199636,14.031271435002006,0.6245765686035156,0.5749053955078125,-0.43711336890852226,3.728979166034579e-06
180,85,16,59.972510398578756,18.02058161675427,0.421417236328125,0.8066558837890625,2.49288451767851,5.211534872635395e-06
181,85,14,53.53306661293634,15.387521334557242,0.420379638671875,0.595794677734375,2.8683660921346883,3.1421603322513175e-06
182,85,15,58.27539650703019,14.10665086660396,0.6725921630859375,0.530853271484375,-0.2877180505177379,3.7679352408324334e-06
183,86,16,59.931263006472484,18.04055779322346,0.35528564453125,0.73272705078125,2.578853638062125,5.533601617737567e-06
184,86,14,53.497649146378855,15.39295625632713,0.505889892578125,0.7089080810546875,2.67026003685385,3.158882944891859e-06
185,86,15,58.06800189619885,14.137282327675155,0.633575439453125,0.6605987548828125,2.7196120754304607,4.015587096148638e-06
186,87,16,59.920034918418004,18.001133875250577,0.4048614501953125,0.710540771484375,2.5864792992045,5.71381438370247e-06
187,87,14,53.462173873944444,15.470341530106767,0.713134765625,0.832916259765625,2.88572823428268,3.4775278673650955e-06
188,88,16,59.965572939683035,18.024443385655523,0.4180908203125,0.57366943359375,2.6350206298179675,6.102067583546548e-06
189,88,14,53.44472514485636,15.622959770501675,0.6203536987304688,0.9110260009765625,2.5252882183081233,3.684076681315803e-06
190,89,16,59.91147233143291,17.991509989916505,0.4368743896484375,0.5572662353515625,2.5473071785838868,6.245388844673269e-06
191,89,11,55.90620076350925,13.745290004217054,0.5594482421875,0.42914581298828125,-0.2739053651538349,-3.733840587228777e-06
192,89,14,53.46209379378306,15.748295486342357,0.52923583984375,0.925537109375,2.4237383737203695,3.541462580649387e-06
193,90,14,53.2841343444165,15.617644262790662,0.511077880859375,0.93072509765625,2.5550616199491136,3.609490978672236e-06
194,90,16,59.93922004824732,17.971735013926715,0.53753662109375,0.723114013671875,2.4544399161530506,5.046725319643709e-06
195,91,11,55.92028614835314,13.829934309180327,0.6143646240234375,0.34445953369140625,-0.3658923237624283,-4.450115827050672e-06
196,91,14,53.08675021552534,15.387722689433872,0.486419677734375,0.844207763671875,2.6479119683929713,3.6782527744653705e-06
197,91,15,58.03081349932736,14.41292677167182,0.413238525390625,0.513580322265625,-2.4261883303561325,4.847237815948705e-06
198,91,16,59.95799499896965,17.877444313635564,0.6256065368652344,0.4676361083984375,0.4534427527550711,5.539932267955496e-06
199,92,16,59.90811468060231,17.84599035060596,0.567108154296875,0.38214111328125,0.34632459272326355,6.166592941053048e-06
200,93,16,59.86651933929156,17.755524679920256,0.69989013671875,0.4126014709472656,0.27388760787742944,6.029020704375347e-06
201,93,11,55.959168386443714,13.751863252378678,0.951263427734375,0.3731698989868164,-0.5591905876190987,-3.505677315005291e-06
202,93,14,52.84817847123884,15.21564043453961,0.41436767578125,0.7960052490234375,2.5825779187179916,3.8848665882225395e-06
203,93,15,57.95245351100035,14.43475940118606,0.5772819519042969,0.42059326171875,-0.7335334243542532,4.775891199874776e-06
204,94,14,52.90008895005014,15.402453408656022,0.3258209228515625,0.68548583984375,2.5230287549019326,4.3020909641369e-06
205,94,15,57.91551575428421,14.55937795183156,0.518463134765625,0.41184234619140625,-0.7118743992739551,4.4877991063371585e-06
206,94,16,59.98042551172218,17.76239181482546,0.6258087158203125,0.312774658203125,0.3233392226817208,5.576289657376521e-06
207,95,14,52.75375654115195,15.260921628902219,0.3874492645263672,0.7563629150390625,2.5024848252173104,4.1879516038842815e-06
208,95,15,57.924186842781225,14.547726016113911,0.86175537109375,0.4444122314453125,-0.5787075328213077,4.341006210788042e-06
209,96,16,59.976141187670386,17.718583530854843,0.69512939453125,0.34625244140625,0.34927643677426917,5.440587863325258e-06
210,97,14,52.692357482172824,15.246868564240957,0.33892822265625,0.800628662109375,2.3970850080839954,3.960309907657283e-06
211,97,16,60.023179828887386,17.73253477621327,0.62945556640625,0.25299072265625,0.45792846526137193,5.085139551720872e-06
212,98,15,57.60025811220975,14.607664215870214,0.86102294921875,0.4108467102050781,-0.5758956322623461,3.6399135768108216e-06
213,101,11,54.86338009596824,14.17706823709174,0.382080078125,0.6105194091796875,-2.899506868278028,-4.645119677163179e-06
214,101,15,57.55163414504302,14.543865321617476,0.705596923828125,0.4935455322265625,-0.4180480954914482,3.6179002431005363e-06
215,102,15,57.412357084731795,14.685477236147435,0.61163330078125,0.4368896484375,-0.4826283374550245,3.7679857967535873e-06
216,103,11,54.78317737299927,14.054637461234218,0.3786468505859375,0.5965461730957031,-2.8376730681643934,-4.603517340737503e-06
217,103,15,57.33867360398857,14.594146815776213,0.73516845703125,0.528533935546875,-0.5282250514037925,3.27773763943598e-06
218,104,11,54.75771552027069,13.926676908623078,0.436737060546875,0.6477203369140625,-2.642204104908982,-4.167835993559331e-06
219,104,15,57.299815379041334,14.667364905350611,0.7401123046875,0.505401611328125,-0.49776708688236854,3.328686742870684e-06
220,105,16,60.34391069492971,17.664668902225383,0.53814697265625,0.3163604736328125,0.3730827605749657,5.32674919709107e-06
221,105,11,54.760807343026684,14.143142084871364,0.4585533142089844,0.7526702880859375,-3.051163409398176,-3.878661725241915e-06
222,105,15,57.14760026129753,14.581350395590377,0.6639747619628906,0.48361968994140625,-0.5172862208600119,3.0641938640418845e-06
223,106,16,59.93138711109552,17.49925164941399,0.853912353515625,0.3362579345703125,0.5176325661706253,3.536860738853981e-06
224,106,11,54.65396076051839,14.036923724421104,0.441070556640625,0.6498260498046875,-3.0901641368632577,-4.5697779409548305e-06
225,106,15,57.26424400728588,14.407251988388127,0.727508544921875,0.5195655822753906,-0.5292709377805362,3.0939282650154656e-06
226,107,16,60.219898333310994,17.58530996621456,0.77703857421875,0.3576507568359375,0.4303010336954857,4.270773001477265e-06
227,107,11,54.361602988875035,14.292535094421208,0.9625396728515625,0.7900161743164062,0.6507715117199915,-3.0920757729657766e-06
228,107,15,56.99091358936861,14.471271129747524,0.6676559448242188,0.5751419067382812,-0.48194149091753374,3.0928185945752156e-06
229,108,11,54.44271005324009,14.102169186540628,0.72076416015625,0.6969757080078125,-0.4830102981173321,-3.971359123846125e-06
230,108,15,57.22125123925302,14.511043539435432,0.682403564453125,0.513092041015625,-0.5501288610717077,2.96021099527715e-06
231,109,11,54.10299378256187,13.966481221793334,0.61273193359375,0.47967529296875,-0.539058843851909,-4.3263905023223336e-06
232,109,15,57.24925788459269,14.695870517949523,0.697174072265625,0.49737548828125,-0.5688204006283624,3.098000069160743e-06
233,110,11,54.22641259039791,14.159444695253512,0.805816650390625,0.7351226806640625,-0.15700164974400835,-3.7911565646504648e-06
